date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,result,home_form,away_form,home_elo,away_elo,elo_difference,goal_difference,tournament_weight
2019-11-14,Cambodia,Mongolia,1.0,1.0,Friendly,Phnom Penh,Cambodia,False,,D,0.26666666666666666,0.2,935.458788850839,955.3195196025973,-19.86,0.0,1.0
2019-11-14,Ecuador,Trinidad and Tobago,3.0,0.0,Friendly,Portoviejo,Ecuador,False,,H,0.4666666666666667,0.26666666666666666,960.3525531093175,928.581509406986,31.77,3.0,1.0
2019-11-14,Qatar,Singapore,2.0,0.0,Friendly,Doha,Qatar,False,,H,0.6666666666666666,0.3333333333333333,1071.7654252987047,949.5856943301808,122.18,2.0,1.0
2019-11-14,Republic of Ireland,New Zealand,3.0,1.0,Friendly,Dublin,Republic of Ireland,False,,H,0.5333333333333333,0.4,1017.9178825587843,1013.2814905941868,4.64,2.0,1.0
2019-11-14,Ukraine,Estonia,1.0,0.0,Friendly,Zaporizhia,Ukraine,False,,H,0.8666666666666667,0.06666666666666667,1067.7981554526602,937.772018980709,130.03,1.0,1.0
2019-11-14,Maldives,Philippines,1.0,2.0,FIFA World Cup qualification,Malé,Maldives,False,,A,0.2,0.26666666666666666,952.6117794079203,970.7658777205343,-18.15,-1.0,2.0
2019-11-14,Syria,China PR,2.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,,H,0.6666666666666666,0.8666666666666667,995.8314642192363,1036.1250210004753,-40.29,1.0,2.0
2019-11-14,Jordan,Australia,0.0,1.0,FIFA World Cup qualification,Amman,Jordan,False,,A,0.5333333333333333,0.6,1043.962235571576,1045.6394937476705,-1.68,-1.0,2.0
2019-11-14,Kuwait,Taiwan,9.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,,H,0.3333333333333333,0.4,992.6017152651295,964.0151291550445,28.59,9.0,2.0
2019-11-14,Iraq,Iran,2.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,,H,0.5333333333333333,0.6666666666666666,1056.634401904709,1114.253428215631,-57.62,1.0,2.0
2019-11-14,Hong Kong,Bahrain,0.0,0.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,,D,0.26666666666666666,0.6666666666666666,982.5931999447904,1054.4817006785916,-71.89,0.0,2.0
2019-11-14,Uzbekistan,Saudi Arabia,2.0,3.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,,A,0.6666666666666666,0.4,1032.5381338227958,998.6273822749316,33.91,-1.0,2.0
2019-11-14,Yemen,Palestine,1.0,0.0,FIFA World Cup qualification,Muharraq,Bahrain,True,,H,0.3333333333333333,0.5333333333333333,948.092518480288,1015.2366772490543,-67.14,1.0,2.0
2019-11-14,Afghanistan,India,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,,D,0.26666666666666666,0.2,971.6996180388553,1015.4827631341071,-43.78,0.0,2.0
2019-11-14,Oman,Bangladesh,4.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,,H,0.8,0.4666666666666667,1038.6929570179655,973.3830551466907,65.31,3.0,2.0
2019-11-14,Myanmar,Tajikistan,4.0,3.0,FIFA World Cup qualification,Mandalay,Myanmar,False,,H,0.2,0.4,963.0043082713853,992.8200654909402,-29.82,1.0,2.0
2019-11-14,Kyrgyzstan,Japan,0.0,2.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,,A,0.4666666666666667,0.8666666666666667,1012.3144191230053,1108.2945870564124,-95.98,-2.0,2.0
2019-11-14,Vietnam,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Hanoi,Vietnam,False,,H,0.6666666666666666,0.8,1062.351652851366,1044.5366304072202,17.82,1.0,2.0
2019-11-14,Malaysia,Thailand,2.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,,H,0.6,0.5333333333333333,1002.505582673425,1020.9820014396283,-18.48,1.0,2.0
2019-11-14,Lebanon,South Korea,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False,,D,0.4,0.6,1003.0059660746113,1080.7322100848396,-77.73,0.0,2.0
2019-11-14,Turkmenistan,North Korea,3.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,,H,0.3333333333333333,0.8666666666666667,959.9751555432069,1012.422217910484,-52.45,2.0,2.0
2019-11-15,Morocco,Mauritania,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,,D,0.3333333333333333,0.2,1063.3082550965055,990.7643934709901,72.54,0.0,2.0
2019-11-15,Zimbabwe,Botswana,0.0,0.0,African Cup of Nations qualification,Harare,Zimbabwe,False,,D,0.26666666666666666,0.13333333333333333,1031.6510982937596,951.1099748484099,80.54,0.0,2.0
2019-11-15,Tanzania,Equatorial Guinea,2.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,,H,0.3333333333333333,0.4,956.4817176772974,973.9911677045872,-17.51,1.0,2.0
2019-11-15,Tunisia,Libya,4.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,,H,0.26666666666666666,0.3333333333333333,1045.315072256241,981.2317887562762,64.08,3.0,2.0
2019-11-15,Denmark,Gibraltar,6.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,,H,0.8666666666666667,0.0,1096.207592281371,879.4552340210168,216.75,6.0,2.0
2019-11-15,Switzerland,Georgia,1.0,0.0,UEFA Euro qualification,St. Gallen,Switzerland,False,,H,0.4666666666666667,0.4,1081.8575786395284,1005.4510851291911,76.41,1.0,2.0
2019-11-15,Norway,Faroe Islands,4.0,0.0,UEFA Euro qualification,Oslo,Norway,False,,H,0.6,0.2,1031.1638977508915,928.0729572783923,103.09,4.0,2.0
2019-11-15,Spain,Malta,7.0,0.0,UEFA Euro qualification,Cádiz,Spain,False,,H,0.7333333333333333,0.0,1126.3636286861235,875.3436268952865,251.02,7.0,2.0
2019-11-15,Romania,Sweden,0.0,2.0,UEFA Euro qualification,Bucharest,Romania,False,,A,0.6666666666666666,0.5333333333333333,1033.5769925699021,1054.915261380718,-21.34,-2.0,2.0
2019-11-15,Finland,Liechtenstein,3.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,,H,0.6,0.13333333333333333,1012.6600681778389,875.9733197958393,136.69,3.0,2.0
2019-11-15,Brazil,Argentina,0.0,1.0,Superclásico de las Américas,Riyadh,Saudi Arabia,True,,A,0.4,0.7333333333333333,1154.9785902359997,1081.7480010630525,73.23,-1.0,2.0
2019-11-15,Bosnia and Herzegovina,Italy,0.0,3.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,,A,0.4,1.0,1030.5640846887436,1105.6262290481595,-75.06,-3.0,2.0
2019-11-15,Armenia,Greece,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,,A,0.4666666666666667,0.26666666666666666,972.7818323703,993.1590110986374,-20.38,-1.0,2.0
2019-11-15,United States,Canada,4.0,1.0,CONCACAF Nations League,Orlando,United States,False,,H,0.26666666666666666,0.8,1062.7621863173615,1052.2768217679763,10.49,3.0,2.0
2019-11-15,Panama,Mexico,0.0,3.0,CONCACAF Nations League,Panama City,Panama,False,,A,0.2,0.8,951.5843944106999,1115.7625978333956,-164.18,-3.0,2.0
2019-11-15,Antigua and Barbuda,Jamaica,0.0,2.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,,A,0.4,0.8,986.2539628344889,1033.4409244569856,-47.19,-2.0,2.0
2019-11-15,Guyana,Aruba,4.0,2.0,CONCACAF Nations League,Leonora,Guyana,False,,H,0.4666666666666667,0.0,983.3949054910913,948.1225449379976,35.27,2.0,2.0
2019-11-15,Saint Vincent and the Grenadines,Nicaragua,1.0,0.0,CONCACAF Nations League,Arnos Vale,Saint Vincent and the Grenadines,False,,H,0.5333333333333333,0.4666666666666667,978.7732792384444,951.0264386434716,27.75,1.0,2.0
2019-11-15,Suriname,Dominica,4.0,0.0,CONCACAF Nations League,Paramaribo,Suriname,False,,H,0.6666666666666666,0.2,1009.5800633996322,971.2960126702303,38.28,4.0,2.0
2019-11-15,Colombia,Peru,1.0,0.0,Friendly,Miami Gardens,United States,True,,H,0.2,0.26666666666666666,1098.732708732853,1042.4066930630706,56.33,1.0,1.0
2019-11-15,Hungary,Uruguay,1.0,2.0,Friendly,Budapest,Hungary,False,,A,0.4,0.5333333333333333,996.3625232738111,1079.69652910334,-83.33,-1.0,1.0
2019-11-16,Ivory Coast,Niger,1.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,,H,0.6,0.13333333333333333,1051.6913519076354,967.7584220230877,83.93,1.0,2.0
2019-11-16,Madagascar,Ethiopia,1.0,0.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,,H,0.5333333333333333,0.13333333333333333,1008.3846461693589,980.3310911845108,28.05,1.0,2.0
2019-11-16,Northern Ireland,Netherlands,0.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,,D,0.6,0.8,1004.9978235898117,1088.1573831633439,-83.16,0.0,2.0
2019-11-16,Germany,Belarus,4.0,0.0,UEFA Euro qualification,Mönchengladbach,Germany,False,,H,0.6666666666666666,0.26666666666666666,1100.878712509276,961.2573717694036,139.62,4.0,2.0
2019-11-16,Croatia,Slovakia,3.0,1.0,UEFA Euro qualification,Rijeka,Croatia,False,,H,0.5333333333333333,0.5333333333333333,1094.7516666495255,1016.3312240366464,78.42,2.0,2.0
2019-11-16,Azerbaijan,Wales,0.0,2.0,UEFA Euro qualification,Baku,Azerbaijan,False,,A,0.26666666666666666,0.5333333333333333,951.4312045703327,1029.1587280776323,-77.73,-2.0,2.0
2019-11-16,Slovenia,Latvia,1.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,,H,0.6,0.0,979.1596699574761,898.9481028356983,80.21,1.0,2.0
2019-11-16,Austria,North Macedonia,2.0,1.0,UEFA Euro qualification,Vienna,Austria,False,,H,0.8666666666666667,0.4666666666666667,1037.1754466280117,1009.3889832451135,27.79,1.0,2.0
2019-11-16,Israel,Poland,1.0,2.0,UEFA Euro qualification,Jerusalem,Israel,False,,A,0.26666666666666666,0.6666666666666666,977.391971145439,1062.2851769101492,-84.89,-1.0,2.0
2019-11-16,Cyprus,Scotland,1.0,2.0,UEFA Euro qualification,Nicosia,Cyprus,False,,A,0.4666666666666667,0.2,950.0326289090402,1001.5029764136226,-51.47,-1.0,2.0
2019-11-16,San Marino,Kazakhstan,1.0,3.0,UEFA Euro qualification,Serravalle,San Marino,False,,A,0.0,0.26666666666666666,841.4111797261706,938.6366734133616,-97.23,-2.0,2.0
2019-11-16,Russia,Belgium,1.0,4.0,UEFA Euro qualification,Saint Petersburg,Russia,False,,A,1.0,1.0,1050.7579417211791,1188.8675066891026,-138.11,-3.0,2.0
2019-11-16,Saint Lucia,Dominican Republic,1.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,,H,0.26666666666666666,0.4666666666666667,989.2172788937572,1013.4319233113127,-24.21,1.0,2.0
2019-11-16,El Salvador,Montserrat,1.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,,H,0.6,0.5333333333333333,1021.955192400291,1013.6996846961097,8.26,1.0,2.0
2019-11-16,Saint Martin,Barbados,1.0,0.0,CONCACAF Nations League,The Valley,Anguilla,True,,H,0.2,0.6,949.7897415923211,987.0723968590593,-37.28,1.0,2.0
2019-11-16,Cayman Islands,United States Virgin Islands,1.0,0.0,CONCACAF Nations League,George Town,Cayman Islands,False,,H,0.6,0.4,991.2095988427468,954.3625860356216,36.85,1.0,2.0
2019-11-16,Guatemala,Puerto Rico,5.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,,H,0.7333333333333333,0.2,1018.1244223231296,955.8238026649535,62.3,5.0,2.0
2019-11-17,Chad,Mali,0.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False,,A,0.26666666666666666,0.3333333333333333,982.856887204969,1020.3884336940837,-37.53,-2.0,2.0
2019-11-17,Guinea,Namibia,2.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,,H,0.26666666666666666,0.6,979.9173605104511,1010.2958121119032,-30.38,2.0,2.0
2019-11-17,South Sudan,Burkina Faso,1.0,2.0,African Cup of Nations qualification,Khartoum,Sudan,True,,A,0.4666666666666667,0.4,917.6484198389966,1038.60678444909,-120.96,-1.0,2.0
2019-11-17,Uganda,Malawi,2.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,,H,0.3333333333333333,0.5333333333333333,1013.8206230960119,1006.5001748924138,7.32,2.0,2.0
2019-11-17,South Africa,Sudan,1.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False,,H,0.4,0.6666666666666666,1025.8450854950718,970.2802624152761,55.56,1.0,2.0
2019-11-17,Gabon,Angola,2.0,1.0,African Cup of Nations qualification,Franceville,Gabon,False,,H,0.5333333333333333,0.4666666666666667,992.6437393455823,992.1350755510836,0.51,1.0,2.0
2019-11-17,Rwanda,Cameroon,0.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,,A,0.6666666666666666,0.26666666666666666,971.13134100809,1031.3999481333465,-60.27,-1.0,2.0
2019-11-17,Congo,Guinea-Bissau,3.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,,H,0.13333333333333333,0.6666666666666666,951.8760129712255,1001.0104255999164,-49.13,3.0,2.0
2019-11-17,Eswatini,Senegal,1.0,4.0,African Cup of Nations qualification,Manzini,Eswatini,False,,A,0.2,0.6666666666666666,930.8434654492002,1121.5634724419265,-190.72,-3.0,2.0
2019-11-17,Benin,Sierra Leone,1.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,,H,0.26666666666666666,0.3333333333333333,1016.5975077468136,1003.8662970872853,12.73,1.0,2.0
2019-11-17,Lesotho,Nigeria,2.0,4.0,African Cup of Nations qualification,Maseru,Lesotho,False,,A,0.26666666666666666,0.5333333333333333,983.9534957092435,1069.5738837872077,-85.62,-2.0,2.0
2019-11-17,Kosovo,England,0.0,4.0,UEFA Euro qualification,Pristina,Kosovo,False,,A,0.6,0.8,1001.4628546261695,1100.3254521767265,-98.86,-4.0,2.0
2019-11-17,Bulgaria,Czech Republic,1.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,,H,0.06666666666666667,0.6,968.6470824123968,1024.7587110487652,-56.11,1.0,2.0
2019-11-17,Luxembourg,Portugal,0.0,2.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,,A,0.0,0.8,939.6798258864505,1135.3623183421096,-195.68,-2.0,2.0
2019-11-17,Serbia,Ukraine,2.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,,D,0.8,0.8666666666666667,1060.0342412400444,1070.3673576807375,-10.33,0.0,2.0
2019-11-17,Albania,France,0.0,2.0,UEFA Euro qualification,Tirana,Albania,False,,A,0.4666666666666667,0.8666666666666667,966.5061971212255,1187.9291824858803,-221.42,-2.0,2.0
2019-11-17,Andorra,Turkey,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,,A,0.26666666666666666,0.7333333333333333,905.6316193835615,1040.829574422684,-135.2,-2.0,2.0
2019-11-17,Moldova,Iceland,1.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,,A,0.0,0.4666666666666667,898.3718126459283,1006.7333005865756,-108.36,-1.0,2.0
2019-11-17,Honduras,Trinidad and Tobago,4.0,0.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,,H,0.8666666666666667,0.2,1023.0953487708297,924.9462709096808,98.15,4.0,2.0
2019-11-17,Costa Rica,Haiti,1.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,,D,0.3333333333333333,0.13333333333333333,1013.6699821244054,1014.3240339129985,-0.65,0.0,2.0
2019-11-17,Grenada,Belize,3.0,2.0,CONCACAF Nations League,St. George's,Grenada,False,,H,0.7333333333333333,0.4,1007.3325840366857,975.5385588988199,31.79,1.0,2.0
2019-11-17,French Guiana,Saint Kitts and Nevis,3.0,1.0,CONCACAF Nations League,Cayenne,French Guiana,False,,H,0.3333333333333333,0.3333333333333333,994.627673120165,995.6386084427887,-1.01,2.0,2.0
2019-11-17,Bonaire,Bahamas,1.0,1.0,CONCACAF Nations League,Willemstad,Curaçao,True,,D,0.6,0.8,989.9235296209371,1001.6527372753048,-11.73,0.0,2.0
2019-11-17,Guadeloupe,Turks and Caicos Islands,10.0,0.0,CONCACAF Nations League,Les Abymes,Guadeloupe,False,,H,0.6,0.4666666666666667,998.7560902366732,990.2642990821096,8.49,10.0,2.0
2019-11-17,Lithuania,New Zealand,1.0,0.0,Friendly,Vilnius,Lithuania,False,,H,0.0,0.4,876.1809061439392,1009.3348658610087,-133.15,1.0,1.0
2019-11-18,São Tomé and Príncipe,Ghana,0.0,1.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,,A,0.4,0.5333333333333333,956.6850187843842,1050.4700008974462,-93.78,-1.0,2.0
2019-11-18,Gambia,DR Congo,2.0,2.0,African Cup of Nations qualification,Bakau,Gambia,False,,D,0.4666666666666667,0.13333333333333333,979.5600110129943,1023.64236397344,-44.08,0.0,2.0
2019-11-18,Cape Verde,Mozambique,2.0,2.0,African Cup of Nations qualification,Praia,Cape Verde,False,,D,0.3333333333333333,0.8666666666666667,975.7222977165919,1009.823732759148,-34.1,0.0,2.0
2019-11-18,Comoros,Egypt,0.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False,,D,0.6666666666666666,0.6666666666666666,973.1342953732999,1044.0855095127408,-70.95,0.0,2.0
2019-11-18,Kenya,Togo,1.0,1.0,African Cup of Nations qualification,Kasarani,Kenya,False,,D,0.3333333333333333,0.3333333333333333,1020.0200562509732,973.2037379272608,46.82,0.0,2.0
2019-11-18,Botswana,Algeria,0.0,1.0,African Cup of Nations qualification,Gaborone,Botswana,False,,A,0.2,0.8666666666666667,952.9319816841409,1084.9162550371486,-131.98,-1.0,2.0
2019-11-18,Niger,Madagascar,2.0,6.0,African Cup of Nations qualification,Niamey,Niger,False,,A,0.06666666666666667,0.5333333333333333,961.6543104309175,1015.7400893568143,-54.09,-4.0,2.0
2019-11-18,Republic of Ireland,Denmark,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,,D,0.5333333333333333,0.8666666666666667,1021.8645072919625,1099.77709429888,-77.91,0.0,2.0
2019-11-18,Gibraltar,Switzerland,1.0,6.0,UEFA Euro qualification,Gibraltar,Gibraltar,False,,A,0.0,0.6666666666666666,875.8857320035079,1088.126077963606,-212.24,-5.0,2.0
2019-11-18,Malta,Norway,1.0,2.0,UEFA Euro qualification,Attard,Malta,False,,A,0.0,0.6,872.2912392680525,1036.8574360176883,-164.57,-1.0,2.0
2019-11-18,Spain,Romania,5.0,0.0,UEFA Euro qualification,Madrid,Spain,False,,H,0.7333333333333333,0.4666666666666667,1129.4160163133574,1026.0677075321828,103.35,5.0,2.0
2019-11-18,Sweden,Faroe Islands,3.0,0.0,UEFA Euro qualification,Stockholm,Sweden,False,,H,0.7333333333333333,0.2,1062.4245464184373,922.3794190115955,140.05,3.0,2.0
2019-11-18,Italy,Armenia,9.0,1.0,UEFA Euro qualification,Palermo,Italy,False,,H,1.0,0.26666666666666666,1111.9242576540971,965.2504969945855,146.67,8.0,2.0
2019-11-18,Liechtenstein,Bosnia and Herzegovina,0.0,3.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,,A,0.13333333333333333,0.4,870.9677315129226,1024.266056082806,-153.3,-3.0,2.0
2019-11-18,Greece,Finland,2.0,1.0,UEFA Euro qualification,Athens,Greece,False,,H,0.4666666666666667,0.6,1000.6903464743518,1017.6656564607556,-16.98,1.0,2.0
2019-11-18,Jamaica,Guyana,1.0,1.0,CONCACAF Nations League,Montego Bay,Jamaica,False,,D,1.0,0.6,1040.3610361319247,990.5855082097944,49.78,0.0,2.0
2019-11-18,Aruba,Antigua and Barbuda,2.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,True,,A,0.0,0.4,940.9319422192946,979.3338511595498,-38.4,-1.0,2.0
2019-11-18,Nicaragua,Suriname,1.0,2.0,CONCACAF Nations League,Managua,Nicaragua,False,,A,0.4666666666666667,0.6666666666666666,943.6639784439558,1016.7020911030212,-73.04,-1.0,2.0
2019-11-18,Dominica,Saint Vincent and the Grenadines,1.0,0.0,CONCACAF Nations League,Roseau,Dominica,False,,H,0.0,0.7333333333333333,964.1739849668413,986.1357394379602,-21.96,1.0,2.0
2019-11-18,Argentina,Uruguay,2.0,2.0,Friendly,Tel Aviv,Israel,True,,D,0.7333333333333333,0.7333333333333333,1091.4096633053657,1082.7550956604632,8.65,0.0,1.0
2019-11-19,Burundi,Morocco,0.0,3.0,African Cup of Nations qualification,Bujumbura,Burundi,False,,A,0.06666666666666667,0.4,961.0670842986308,1061.6617293443276,-100.59,-3.0,2.0
2019-11-19,Mauritania,Central African Republic,2.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,,H,0.26666666666666666,0.6,992.410919223168,1008.6717982802812,-16.26,2.0,2.0
2019-11-19,Zambia,Zimbabwe,1.0,2.0,African Cup of Nations qualification,Lusaka,Zambia,False,,A,0.3333333333333333,0.3333333333333333,1004.7234050673347,1029.8290914580286,-25.11,-1.0,2.0
2019-11-19,Equatorial Guinea,Tunisia,0.0,1.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,,A,0.4,0.4666666666666667,965.5883386932668,1051.8560087493292,-86.27,-1.0,2.0
2019-11-19,Libya,Tanzania,2.0,1.0,African Cup of Nations qualification,Monastir,Tunisia,True,,H,0.3333333333333333,0.5333333333333333,974.6908522631877,964.8845466886178,9.81,1.0,2.0
2019-11-19,Ethiopia,Ivory Coast,2.0,1.0,African Cup of Nations qualification,Ethiopia,Ethiopia,False,,H,0.13333333333333333,0.6,972.9756479970554,1057.7954634998057,-84.82,1.0,2.0
2019-11-19,Germany,Northern Ireland,6.0,1.0,UEFA Euro qualification,Frankfurt,Germany,False,,H,0.6666666666666666,0.4666666666666667,1105.8263806710406,1006.8768957573411,98.95,5.0,2.0
2019-11-19,Netherlands,Estonia,5.0,0.0,UEFA Euro qualification,Amsterdam,Netherlands,False,,H,0.8666666666666667,0.06666666666666667,1086.2783109958143,935.2028167526317,151.08,5.0,2.0
2019-11-19,Wales,Hungary,2.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,,H,0.7333333333333333,0.2,1035.3982584720154,993.3039567166878,42.09,2.0,2.0
2019-11-19,Slovakia,Azerbaijan,2.0,0.0,UEFA Euro qualification,Trnava,Slovakia,False,,H,0.3333333333333333,0.26666666666666666,1010.1068693771671,945.1916741759496,64.92,2.0,2.0
2019-11-19,North Macedonia,Israel,1.0,0.0,UEFA Euro qualification,Skopje,North Macedonia,False,,H,0.4666666666666667,0.26666666666666666,1002.0274295915381,971.3087151928105,30.72,1.0,2.0
2019-11-19,Japan,Venezuela,1.0,4.0,Kirin Challenge Cup,Suita,Japan,False,,A,1.0,0.6666666666666666,1114.1391171889604,1003.869292893074,110.27,-3.0,2.0
2019-11-19,Poland,Slovenia,3.0,2.0,UEFA Euro qualification,Warsaw,Poland,False,,H,0.6666666666666666,0.6,1068.3684328627776,985.3448593796635,83.02,1.0,2.0
2019-11-19,Latvia,Austria,1.0,0.0,UEFA Euro qualification,Riga,Latvia,False,,H,0.0,0.8666666666666667,892.7629134135109,1044.5370002815873,-151.77,1.0,2.0
2019-11-19,Scotland,Kazakhstan,3.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False,,H,0.4,0.26666666666666666,1008.3264223855234,944.4546362571209,63.87,2.0,2.0
2019-11-19,Belgium,Cyprus,6.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,,H,1.0,0.4666666666666667,1193.8449666297306,943.2091829371394,250.64,5.0,2.0
2019-11-19,San Marino,Russia,0.0,5.0,UEFA Euro qualification,Serravalle,San Marino,False,,A,0.0,0.8,835.5932168824113,1045.780481780551,-210.19,-5.0,2.0
2019-11-19,Cuba,United States,0.0,4.0,CONCACAF Nations League,George Town,Cayman Islands,True,,A,0.26666666666666666,0.4666666666666667,964.8334139920056,1070.5208251483357,-105.69,-4.0,2.0
2019-11-19,Mexico,Bermuda,2.0,1.0,CONCACAF Nations League,Mexico City,Mexico,False,,H,0.8,0.4666666666666667,1120.2405850107748,986.3338819255102,133.91,1.0,2.0
2019-11-19,El Salvador,Dominican Republic,2.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,,H,0.8,0.4666666666666667,1029.7651380772647,1004.8752615442515,24.89,2.0,2.0
2019-11-19,Saint Lucia,Montserrat,0.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,,A,0.26666666666666666,0.3333333333333333,997.7739406608184,1005.889739019136,-8.12,-1.0,2.0
2019-11-19,Barbados,Cayman Islands,3.0,0.0,CONCACAF Nations League,Bridgetown,Barbados,False,,H,0.6,0.8,978.2172119727156,998.3643316921443,-20.15,3.0,2.0
2019-11-19,United States Virgin Islands,Saint Martin,1.0,2.0,CONCACAF Nations League,Upper Bethlehem,United States Virgin Islands,False,,A,0.2,0.4,947.207853186224,958.6449264786647,-11.44,-1.0,2.0
2019-11-19,Puerto Rico,Anguilla,3.0,0.0,CONCACAF Nations League,Bayamón,Puerto Rico,False,,H,0.2,0.0,949.2431473800799,938.0777542403418,11.17,3.0,2.0
2019-11-19,Brazil,South Korea,3.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,,H,0.2,0.6,1145.3169279936865,1078.9717685140563,66.35,3.0,1.0
2019-11-19,Croatia,Georgia,2.0,1.0,Friendly,Pula,Croatia,False,,H,0.7333333333333333,0.4,1100.9760213090049,999.1825858051135,101.79,1.0,1.0
2019-11-19,Ecuador,Colombia,0.0,1.0,Friendly,Harrison,United States,True,,A,0.6666666666666666,0.4,963.9877916066226,1102.0898536515622,-138.1,-1.0,1.0
2019-11-19,Montenegro,Belarus,2.0,0.0,Friendly,Podgorica,Montenegro,False,,H,0.26666666666666666,0.26666666666666666,958.1341086885789,956.3097036076391,1.82,2.0,1.0
2019-11-19,Saudi Arabia,Paraguay,0.0,0.0,Friendly,Riyadh,Saudi Arabia,False,,D,0.6,0.4666666666666667,1007.4057361312292,963.7338234173324,43.67,0.0,1.0
2019-11-19,Maldives,Guam,3.0,1.0,FIFA World Cup qualification,Malé,Maldives,False,,H,0.2,0.0,945.0294129587035,941.0349512238283,3.99,2.0,2.0
2019-11-19,Syria,Philippines,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,,H,0.8,0.4666666666666667,1004.755120298297,978.3482441697511,26.41,1.0,2.0
2019-11-19,Nepal,Kuwait,0.0,1.0,FIFA World Cup qualification,Thimphu,Bhutan,True,,A,0.26666666666666666,0.5333333333333333,963.3087409210642,999.9449661469085,-36.64,-1.0,2.0
2019-11-19,Jordan,Taiwan,5.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,,H,0.3333333333333333,0.2,1036.0008555682957,956.6718782732655,79.33,5.0,2.0
2019-11-19,Iraq,Bahrain,0.0,0.0,FIFA World Cup qualification,Amman,Jordan,True,,D,0.7333333333333333,0.5333333333333333,1065.949098271013,1052.8496315395782,13.1,0.0,2.0
2019-11-19,Hong Kong,Cambodia,2.0,0.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,,H,0.13333333333333333,0.13333333333333333,984.2252690838036,935.68719523019,48.54,2.0,2.0
2019-11-19,Uzbekistan,Palestine,2.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,,H,0.6666666666666666,0.4666666666666667,1023.7597799664982,1005.7095899327712,18.05,2.0,2.0
2019-11-19,Yemen,Singapore,1.0,2.0,FIFA World Cup qualification,Muharraq,Bahrain,True,,A,0.3333333333333333,0.26666666666666666,957.6196057965711,946.9370873453289,10.68,-1.0,2.0
